wire_number,mu_A,mu_B,n_A,n_B
61,5.370000123977661,5.4100000858306885,42,42
62,5.460000038146973,5.414999961853027,42,42
63,5.440000057220459,5.4700000286102295,42,42
64,5.440000057220459,5.299999952316284,42,42
65,5.615000009536743,5.325000047683716,42,42
66,5.615000009536743,5.340000152587891,42,42
67,5.605000019073486,5.379999876022339,42,42
68,5.644999980926514,5.375,42,42
69,5.6549999713897705,5.3999998569488525,42,42
70,5.580000162124634,5.2900002002716064,42,42
71,5.599999904632568,5.384999990463257,42,42
72,5.619999885559082,5.299999952316284,42,42
73,5.6549999713897705,5.360000133514404,42,42
74,5.6549999713897705,5.449999809265137,42,42
75,5.679999828338623,5.444999933242798,42,42
76,5.704999923706055,5.449999809265137,42,42
77,5.724999904632568,5.3999998569488525,42,42
78,5.770000219345093,5.4700000286102295,42,42
79,5.75,5.56000018119812,42,42
80,5.7099997997283936,5.545000076293945,42,42
81,5.739999771118164,5.519999980926514,42,42
82,5.730000019073486,5.570000171661377,42,42
83,5.699999809265137,5.5950000286102295,42,42
84,5.765000104904175,5.495000123977661,42,42
85,5.684999942779541,5.605000019073486,42,42
86,5.629999876022339,5.525000095367432,42,42
87,5.704999923706055,5.615000009536743,42,42
88,5.644999980926514,5.664999961853027,42,42
89,5.740000009536743,5.609999895095825,42,42
90,5.659999847412109,5.625,42,42
91,5.704999923706055,5.575000047683716,42,42
92,5.765000104904175,5.549999952316284,42,42
93,5.6499998569488525,5.670000076293945,42,42
94,5.71999979019165,5.559999942779541,42,42
95,5.760000228881836,5.700000047683716,42,42
96,5.710000038146973,5.5400002002716064,42,42
97,5.775000095367432,5.629999876022339,42,42
98,5.759999990463257,5.690000057220459,42,42
99,5.740000009536743,5.7149999141693115,42,42
100,5.809999942779541,5.6549999713897705,42,42
101,5.7900002002716064,5.639999866485596,42,42
102,5.795000076293945,5.68999981880188,42,42
103,5.81000018119812,5.6499998569488525,42,42
104,5.769999980926514,5.575000047683716,42,42
105,5.929999828338623,5.5950000286102295,42,42
106,5.919999837875366,5.6549999713897705,42,42
107,5.944999933242798,5.565000057220459,42,42
108,5.914999961853027,5.670000076293945,42,42
109,5.9100000858306885,5.664999961853027,42,42
110,5.960000038146973,5.5899999141693115,42,42
111,5.934999942779541,5.650000095367432,42,42
112,5.93999981880188,5.734999895095825,42,42
113,5.924999952316284,5.694999933242798,42,42
114,5.870000123977661,5.739999771118164,42,42
115,5.9049999713897705,5.755000114440918,42,42
116,5.940000057220459,5.739999771118164,42,42
117,5.949999809265137,5.75,42,42
118,5.949999809265137,5.8450000286102295,42,42
119,5.960000038146973,5.795000076293945,42,42
120,5.979999780654907,5.75,42,42
121,5.949999809265137,5.710000038146973,42,42
122,5.990000009536743,5.704999923706055,42,42
123,5.980000019073486,5.680000066757202,42,42
124,5.980000019073486,5.75,42,42
125,5.990000009536743,5.670000076293945,42,42
126,6.020000219345093,5.704999923706055,42,42
127,5.9649999141693115,5.6549999713897705,42,42
128,5.930000066757202,5.690000057220459,42,42
