layer,side,wire_number,tension,tension_pass,zone,frequency,confidence,x,y,Gcode,f_sigma,time
V,B,355,5.423183834272686,True,1,65.23742328031756,0.8360515,1133.3,539.1,X1133.3 Y539.1,0.04241363349519498,2025-01-22_15-01-08
V,B,354,5.548485780888543,True,1,65.98677063110908,0.73906994,1133.3,544.9,X1133.3 Y544.9,0.06005519034702982,2025-01-22_15-01-11
V,B,353,5.482832883657693,True,1,65.59521205377597,0.7457653,1133.3,550.7,X1133.3 Y550.7,0.31245129034793934,2025-01-22_15-01-13
V,B,352,5.509661320968885,True,1,65.75550049876297,0.7360374,1133.3,556.5,X1133.3 Y556.5,0.15554282365438601,2025-01-22_15-01-17
V,B,351,5.44384323692035,True,1,65.36156484641893,0.8522375,1133.3,562.3,X1133.3 Y562.3,0.13891845550723883,2025-01-22_15-01-19
V,B,350,5.390487641319631,True,1,65.04046885813156,0.841481,1133.3,568.0,X1133.3 Y568.0,0.2337422976908767,2025-01-22_15-01-21
V,B,349,5.519201664146661,True,1,65.81240587579508,0.7840765,1133.3,573.8,X1133.3 Y573.8,0.09968602336228564,2025-01-22_15-01-23
V,B,348,5.650261349273381,True,1,66.58921637330565,0.765157,1133.3,579.6,X1133.3 Y579.6,0.10822495300026928,2025-01-22_15-01-28
V,B,347,5.607322676549215,True,1,66.33571434113459,0.77856857,1133.3,585.4,X1133.3 Y585.4,0.22407441166663108,2025-01-22_15-01-31
V,B,346,5.488174441269946,True,1,65.62715679066196,0.7933407,1133.3,591.2,X1133.3 Y591.2,0.2558775107216096,2025-01-22_15-01-33
V,B,345,5.4949788575910485,True,1,65.6678275249935,0.83589643,1133.3,597.0,X1133.3 Y597.0,0.1316707553377048,2025-01-22_15-01-36
V,B,344,5.599922106906314,True,1,66.29192480115364,0.7275919,1133.3,602.8,X1133.3 Y602.8,0.2194876146721464,2025-01-22_15-01-44
V,B,343,5.529276977162133,True,1,65.87244882149734,0.7680572,1133.3,608.6,X1133.3 Y608.6,0.3200946549289459,2025-01-22_15-01-54
V,B,342,5.479256684482172,True,1,65.57381619761863,0.7746382,1133.3,614.4,X1133.3 Y614.4,0.1645205063938859,2025-01-22_15-01-59
V,B,341,5.506130112856863,True,1,65.7344253763981,0.7900461,1133.3,620.2,X1133.3 Y620.2,0.32015444696396017,2025-01-22_15-02-02
V,B,340,5.4997611419421535,True,1,65.6963966909539,0.75296444,1133.3,625.9,X1133.3 Y625.9,0.1939272802469394,2025-01-22_15-02-18
V,B,339,5.611571732842312,True,1,66.36084316142532,0.7781526,1133.3,631.7,X1133.3 Y631.7,0.4353344488488892,2025-01-22_15-02-31
V,B,338,5.726074326984854,True,1,67.03446173588405,0.7295473,1133.3,637.5,X1133.3 Y637.5,0.36117619618843977,2025-01-22_15-02-51
V,B,337,5.691586870472177,True,1,66.8322866094467,0.77474415,1133.3,642.2,X1133.3 Y642.2,0.12829986891449136,2025-01-22_15-02-59
V,B,336,5.723090431287437,True,1,67.01699340629544,0.7747407,1133.3,647.5,X1133.3 Y647.5,0.47369415412666116,2025-01-22_15-03-02
V,B,335,5.721348020465749,True,1,67.00679087454029,0.76021135,1133.3,652.7,X1133.3 Y652.7,0.1201264349074368,2025-01-22_15-03-05
V,B,334,5.560912649580192,True,1,66.06062414169698,0.8341194,1133.3,658.5,X1133.3 Y658.5,0.023153713075056783,2025-01-22_15-03-08
V,B,333,5.629854097212551,True,1,66.46885626432696,0.8073372,1133.3,664.2,X1133.3 Y664.2,0.3974706588527768,2025-01-22_15-03-10
V,B,332,5.606264055345675,True,1,66.329452198524,0.79095846,1133.3,670.0,X1133.3 Y670.0,0.45542925418583324,2025-01-22_15-03-13
V,B,331,5.635621449252219,True,1,66.50289366204898,0.7432988,1133.3,675.8,X1133.3 Y675.8,0.6194294318758616,2025-01-22_15-03-15
V,B,330,5.75282032882163,True,1,67.19083545588849,0.8022919,1133.3,681.6,X1133.3 Y681.6,0.5178656890555454,2025-01-22_15-03-17
V,B,329,5.660192835034067,True,1,66.64771273860507,0.7608363,1133.3,687.4,X1133.3 Y687.4,0.1772458361912809,2025-01-22_15-03-19
V,B,328,5.658844951705897,True,1,66.63977672898443,0.7775315,1133.3,693.1,X1133.3 Y693.1,0.24410669398102955,2025-01-22_15-03-21
V,B,327,5.8459303845097494,True,1,67.73239861849329,0.7622781,1133.3,698.9,X1133.3 Y698.9,0.23932182747216801,2025-01-22_15-03-24
V,B,326,5.816063281332806,True,1,67.55915322497079,0.7855381,1133.3,704.7,X1133.3 Y704.7,0.10489594580844214,2025-01-22_15-03-26
V,B,325,5.7918663258675505,True,1,67.41847132782968,0.71187085,1133.3,710.5,X1133.3 Y710.5,0.3756416733947996,2025-01-22_15-03-28
V,B,324,5.678424966566794,True,1,66.75496640954482,0.8222589,1133.3,716.2,X1133.3 Y716.2,0.5635611858635305,2025-01-22_15-03-30
V,B,323,5.740932719970338,True,1,67.12137809592673,0.77614534,1133.3,722.0,X1133.3 Y722.0,0.039559598312562956,2025-01-22_15-03-32
V,B,322,5.6312588217295065,True,1,66.47714818511456,0.7625575,1133.3,727.8,X1133.3 Y727.8,0.2559178997224946,2025-01-22_15-03-34
V,B,321,5.3960307112198675,True,1,65.0739010125702,0.8234395,1133.3,733.6,X1133.3 Y733.6,0.011976392297654802,2025-01-22_15-03-36
V,B,320,5.689768283410821,True,1,66.82160856440161,0.7604197,1133.3,739.3,X1133.3 Y739.3,0.09381971871828614,2025-01-22_15-03-39
V,B,319,5.656780175536336,True,1,66.62761799537482,0.79125524,1133.3,745.1,X1133.3 Y745.1,0.4391368747995477,2025-01-22_15-03-43
V,B,318,5.74867078913977,True,1,67.16659853233173,0.78163415,1133.3,750.9,X1133.3 Y750.9,0.17169063605121535,2025-01-22_15-03-44
V,B,317,5.8663910818540455,True,1,67.85082644073952,0.74172384,1133.3,756.7,X1133.3 Y756.7,0.09188059988928735,2025-01-22_15-03-46
V,B,316,5.815106643303266,True,1,67.55359686236645,0.7551934,1133.3,762.5,X1133.3 Y762.5,0.27789721802929307,2025-01-22_15-03-49
V,B,315,5.585140777789313,True,1,66.20437624162518,0.75484645,1133.3,768.3,X1133.3 Y768.3,0.08780536713532083,2025-01-22_15-03-51
V,B,314,5.7776815410525755,True,1,67.33586386607239,0.7867968,1133.3,774.1,X1133.3 Y774.1,0.16458970888714453,2025-01-22_15-03-57
V,B,313,5.943121328241825,True,1,68.29311686741767,0.7628199,1133.3,779.9,X1133.3 Y779.9,0.2310491736329931,2025-01-22_15-03-59
V,B,312,6.114525436952155,True,1,69.27092930884177,0.80793554,1133.3,785.7,X1133.3 Y785.7,0.21358073424097893,2025-01-22_15-04-04
V,B,311,5.941119066950738,True,1,68.28161178651338,0.7739902,1133.3,791.4,X1133.3 Y791.4,0.03265024075682341,2025-01-22_15-04-17
V,B,310,6.1988146130378015,True,1,69.7467475135587,0.7866643,1133.3,797.2,X1133.3 Y797.2,0.052703050578143174,2025-01-22_15-04-20
V,B,309,5.665477321577947,True,1,66.67881740098132,0.7231594,1133.3,802.9,X1133.3 Y802.9,0.09715809397305877,2025-01-22_15-04-25
V,B,308,5.747622498391739,True,1,67.1604742179834,0.7526799,1133.3,808.7,X1133.3 Y808.7,0.48990191282097,2025-01-22_15-04-28
V,B,307,6.006777449701969,True,1,68.65788277355911,0.77385515,1133.3,814.5,X1133.3 Y814.5,0.13610883884368144,2025-01-22_15-04-31
V,B,306,5.9742206409816845,True,1,68.47156668104222,0.7799419,1133.3,820.3,X1133.3 Y820.3,0.1749434504458047,2025-01-22_15-04-33
V,B,305,5.7245007317034835,True,1,67.02525015786405,0.73867065,1133.3,826.1,X1133.3 Y826.1,0.09208173046551013,2025-01-22_15-04-39
V,B,304,5.990799181478996,True,1,68.56650560948833,0.76355463,1133.3,831.8,X1133.3 Y831.8,0.3285492400149122,2025-01-22_15-04-41
V,B,303,6.061639823631394,True,1,68.97071047022146,0.81218535,1133.3,837.5,X1133.3 Y837.5,0.1845391050770745,2025-01-22_15-04-43
V,B,302,5.949715177982621,True,1,68.3309917222419,0.77527714,1133.3,843.3,X1133.3 Y843.3,0.16056883754460285,2025-01-22_15-04-46
V,B,301,5.964366778959475,True,1,68.41507497637659,0.78929615,1133.3,849.1,X1133.3 Y849.1,0.1162393324481111,2025-01-22_15-04-49
V,B,300,5.938941016495373,True,1,68.26909441167582,0.7467505,1133.3,854.9,X1133.3 Y854.9,0.5811883652920722,2025-01-22_15-04-51
V,B,299,6.029944193673313,True,1,68.79015410636006,0.7831178,1133.3,860.7,X1133.3 Y860.7,0.4456454659054469,2025-01-22_15-04-54
V,B,298,6.05909533380345,True,1,68.95623306005945,0.7761273,1133.3,866.4,X1133.3 Y866.4,0.10981528972888296,2025-01-22_15-04-56
V,B,297,5.723619364454751,True,1,67.02009022016087,0.767029,1133.3,872.2,X1133.3 Y872.2,0.20371352381251281,2025-01-22_15-05-01
V,B,296,5.617155647984865,True,1,66.39385184408252,0.74939114,1133.3,878.0,X1133.3 Y878.0,0.07487594829577886,2025-01-22_15-05-04
V,B,295,5.924362098187255,True,1,68.1852494039602,0.76745486,1133.3,883.8,X1133.3 Y883.8,0.2656090206992161,2025-01-22_15-05-09
V,B,294,6.0917270859842185,True,1,69.14166843504347,0.7713476,1133.3,889.6,X1133.3 Y889.6,0.5627201934605861,2025-01-22_15-05-14
V,B,293,5.898891964327233,True,1,68.03851984690118,0.71772766,1133.3,895.4,X1133.3 Y895.4,0.22302410020973076,2025-01-22_15-05-22
V,B,292,5.483303477286168,True,1,65.59802702435472,0.7744577,1133.3,901.0,X1133.3 Y901.0,0.5232413681250107,2025-01-22_15-05-28
V,B,291,6.279252223457365,True,1,70.19781591090202,0.7744647,1133.3,906.3,X1133.3 Y906.3,0.4502224947333388,2025-01-22_15-05-30
V,B,290,6.03265099737922,True,1,68.80559210600086,0.76444143,1133.3,911.7,X1133.3 Y911.7,0.17936210690788945,2025-01-22_15-05-36
V,B,289,5.984029104217749,True,1,68.5277518684233,0.7714074,1133.3,915.3,X1133.3 Y915.3,0.47319456165756796,2025-01-22_15-05-47
V,B,288,6.122054853449542,True,1,69.31356624093715,0.74895954,1133.3,923.0,X1133.3 Y923.0,0.41256771375314594,2025-01-22_15-05-56
V,B,287,6.01758464569287,True,1,68.71961851759453,0.754528,1133.3,928.7,X1133.3 Y928.7,0.10227593480092718,2025-01-22_15-05-58
V,B,286,5.860058643090764,True,1,67.81419598013206,0.70576155,1133.3,934.6,X1133.3 Y934.6,0.3491554536521666,2025-01-22_15-06-05
V,B,285,6.00593229443364,True,1,68.65305251198735,0.7879574,1133.3,940.4,X1133.3 Y940.4,0.3281534358325885,2025-01-22_15-06-07
V,B,284,5.799134571203118,True,1,67.46075997265154,0.7677609,1133.3,946.2,X1133.3 Y946.2,0.1851213351599805,2025-01-22_15-06-11
V,B,283,5.866177357150233,True,1,67.84959045683874,0.7477443,1133.3,951.9,X1133.3 Y951.9,0.17084206679689584,2025-01-22_15-06-15
V,B,282,5.931136005221237,True,1,68.22421972514753,0.7692264,1133.3,957.6,X1133.3 Y957.6,1.8825257738660626,2025-01-22_15-06-27
V,B,281,5.540268128321807,True,1,65.93788726868033,0.71714324,1133.3,963.4,X1133.3 Y963.4,0.34262961395431457,2025-01-22_15-06-30
V,B,280,5.739199956533669,True,1,67.11124783898167,0.7496074,1133.3,968.7,X1133.3 Y968.7,0.4346172144547795,2025-01-22_15-06-38
V,B,279,5.8741344181161175,True,1,67.89559148446256,0.7581398,1133.3,974.1,X1133.3 Y974.1,0.25299538895717016,2025-01-22_15-06-40
V,B,278,5.864623392739438,True,1,67.84060310221967,0.7234354,1133.3,979.9,X1133.3 Y979.9,0.08220809469042567,2025-01-22_15-06-45
V,B,277,5.868859322599106,True,1,67.86509880684206,0.76790965,1133.3,985.6,X1133.3 Y985.6,0.5847447170640213,2025-01-22_15-06-57
V,B,276,5.893542521362426,True,1,68.00766229453279,0.71149665,1133.3,991.3,X1133.3 Y991.3,0.4906417049411189,2025-01-22_15-07-02
V,B,275,5.6676990199425195,True,1,66.69189005936782,0.76156276,1133.3,997.1,X1133.3 Y997.1,0.7395658997068192,2025-01-22_15-07-06
V,B,274,5.770605137324182,True,1,67.29461533540544,0.7776533,1133.3,1002.9,X1133.3 Y1002.9,0.4360730346644686,2025-01-22_15-07-08
V,B,273,6.0433012614791695,True,1,68.8663012855938,0.81240964,1133.3,1008.7,X1133.3 Y1008.7,0.16242949811134685,2025-01-22_15-07-12
V,B,272,5.753982644826162,True,1,67.1976228257879,0.7414732,1133.3,1014.5,X1133.3 Y1014.5,0.26922661580828633,2025-01-22_15-07-15
V,B,271,5.775427573973337,True,1,67.3227281796838,0.78038156,1133.3,1020.3,X1133.3 Y1020.3,0.1737456597000745,2025-01-22_15-07-24
V,B,270,6.007152846659172,True,1,68.6600281466664,0.780396,1133.3,1026.1,X1133.3 Y1026.1,0.13664826679220163,2025-01-22_15-07-27
