layer,side,wire_number,tension,tension_pass,zone,frequency,confidence,x,y,Gcode,t_sigma,wires,ttf,time
V,A,44,5.450057052383198,True,1,225.47731783021266,0.84689415,1262.3,275.7,X1262.3 Y275.7,0.010135455213135157,"[5.451898221681849, 5.455227260577882, 5.449232222203145, 5.427185875784051, 5.439829962591101]",2.22712779045105,2025-01-27_12-23-33
V,A,45,5.772616638660773,True,1,226.70868487092835,0.86670166,1270.3,275.7,X1270.3 Y275.7,0.02427955196425137,"[5.762225887788136, 5.8153262166671995, 5.822010530981809, 5.7728924317737125, 5.77522159503176]",2.269625186920166,2025-01-27_12-23-36
V,A,46,5.67616211709855,True,1,219.79505738121253,0.9093641,1278.3,275.7,X1278.3 Y275.7,0.04429147328921727,"[5.584432118808465, 5.595225344749589, 5.686525937233209, 5.676881043987912, 5.67549869974516]",2.125394582748413,2025-01-27_12-23-38
V,A,47,5.776015411270412,True,1,216.83664844906204,0.8700973,1286.3,275.7,X1286.3 Y275.7,0.02652591493125657,"[5.758029785778585, 5.7669993290917665, 5.718751302701735, 5.793588468071786, 5.787567629675589]",2.246882438659668,2025-01-27_12-23-40
V,A,48,5.725787511535001,True,1,211.28534670891477,0.8547461,1294.3,275.7,X1294.3 Y275.7,0.012618243240640484,"[5.750978212590297, 5.7315671527425955, 5.72018537307343, 5.742356781805782, 5.718178790885742]",2.4294309616088867,2025-01-27_12-23-43
V,A,49,5.693718791145025,True,1,206.24727243783136,0.8715428,1302.3,275.7,X1302.3 Y275.7,0.024921836328926448,"[5.699633063444783, 5.706144893361688, 5.6900409236343235, 5.666565230019913, 5.638104754364923]",2.1117372512817383,2025-01-27_12-23-45
V,A,50,5.92361048891145,True,1,206.06581148756953,0.88752747,1310.3,275.7,X1310.3 Y275.7,0.01396583757450405,"[5.924502390530757, 5.919856187740991, 5.939603262383543, 5.907958749939202, 5.946989948102176]",2.6724555492401123,2025-01-27_12-23-47
V,A,51,5.725323305516811,True,1,198.48522371015946,0.8887825,1318.3,275.7,X1318.3 Y275.7,0.031105406152717476,"[5.674037260476252, 5.714593912494358, 5.709630325754727, 5.754886216431892, 5.757326900866025]",2.3293957710266113,2025-01-27_12-23-50
V,A,52,5.835339776869641,True,1,196.44542391934274,0.8632546,1326.3,275.7,X1326.3 Y275.7,0.05443557584116431,"[5.788275001219378, 5.834363953332817, 5.847901338693961, 5.854816687459948, 5.708218428593217]",2.652228832244873,2025-01-27_12-23-52
V,A,53,5.6837900565926045,True,1,190.10383080965792,0.87622875,1334.3,275.7,X1334.3 Y275.7,0.11047997639353968,"[5.6963775714338905, 5.693313913663015, 5.461456896654056, 5.470810295623915, 5.684601652135966]",2.3466293811798096,2025-01-27_12-23-55
V,A,54,5.735403383918385,True,1,187.3188288147371,0.84371716,1342.3,275.7,X1342.3 Y275.7,0.15535756654727761,"[5.715672917200166, 5.754512989985627, 5.445729572943111, 5.420499322626853, 5.7725721697194965]",2.3092823028564453,2025-01-27_12-23-57
V,A,55,5.47736575057176,True,1,179.6608585032984,0.8331518,1350.3,275.7,X1350.3 Y275.7,0.030742805063170096,"[5.486055740102523, 5.528273074505601, 5.499373380452907, 5.448901656212624, 5.447785245387497]",2.4501430988311768,2025-01-27_12-23-59
V,A,56,5.414031080269841,True,1,175.3334947396087,0.836773,1358.3,275.7,X1358.3 Y275.7,0.023348175698013975,"[5.41420812721293, 5.410656163971038, 5.429739255398088, 5.377133775620319, 5.368330216042441]",2.747836112976074,2025-01-27_12-24-02
V,A,57,5.190643984728911,True,1,168.6080373744034,0.8767743,1366.3,275.7,X1366.3 Y275.7,0.030315790965371056,"[5.184983508675808, 5.201238295996887, 5.204723407519463, 5.168352299271925, 5.121281570768008]",2.808384895324707,2025-01-27_12-24-05
V,A,58,5.152018656565487,True,1,164.99871518972796,0.86248434,1374.3,275.7,X1374.3 Y275.7,0.008811361437149636,"[5.1540791890474305, 5.159112458623433, 5.148015612689507, 5.148226950749434, 5.171842307375997]",2.9254841804504395,2025-01-27_12-24-08
V,A,59,5.496358900553241,True,1,167.48150617397417,0.8202627,1382.3,275.7,X1382.3 Y275.7,0.028840584069118873,"[5.463281586839972, 5.503479256582026, 5.429608630282983, 5.497029322671448, 5.502412855644881]",2.071160316467285,2025-01-27_12-24-10
V,A,60,5.262160724308054,True,1,161.0657058577464,0.8153391,1390.3,275.7,X1390.3 Y275.7,0.06338393766927007,"[5.235693036995869, 5.222289903865352, 5.294971014859807, 5.131107760791174, 5.309881506929363]",2.2439868450164795,2025-01-27_12-24-12
V,A,61,5.0375306004603635,True,1,154.9612520836627,0.849718,1398.3,275.7,X1398.3 Y275.7,0.0706834288967624,"[4.886633816104216, 5.020855592912435, 5.059735529994718, 5.085987753156896, 4.970883268937038]",2.1697003841400146,2025-01-27_12-24-14
V,A,62,5.304023274966111,True,1,156.37178949602182,0.8725309,1406.3,275.7,X1406.3 Y275.7,0.011301609452140949,"[5.3166952951473885, 5.29843278997501, 5.3269122204442585, 5.3086048461195094, 5.296835489558163]",2.853095769882202,2025-01-27_12-24-17
V,A,63,5.447693685911311,True,1,155.91730428379648,0.84899557,1414.3,275.7,X1414.3 Y275.7,0.04390732934329412,"[5.463801481230317, 5.537811211979103, 5.497908811025706, 5.429268674544309, 5.41935186539453]",2.123396635055542,2025-01-27_12-24-19
V,A,64,5.479755717201148,True,1,153.8663478485938,0.847592,1422.3,275.7,X1422.3 Y275.7,0.07258532082553412,"[5.312952176222982, 5.471597524725057, 5.505364631859131, 5.4145494291571445, 5.505601730738329]",2.420203447341919,2025-01-27_12-24-22
V,A,65,5.513921383242834,True,1,151.93208836236775,0.85569763,1430.3,275.7,X1430.3 Y275.7,0.10168064469781325,"[5.294628355356343, 5.345320445605409, 5.502191897807579, 5.531387773820486, 5.536953870424527]",2.061084270477295,2025-01-27_12-24-24
V,A,66,5.49218097593079,True,1,149.27455329962834,0.80480826,1438.3,275.7,X1438.3 Y275.7,0.12128881788887932,"[5.689332216139951, 5.397641211586733, 5.343101715481573, 5.538983366212387, 5.533091189239792]",2.2316932678222656,2025-01-27_12-24-26
V,A,67,5.6179554037795585,True,1,148.68557093845507,0.75878227,1446.3,275.7,X1446.3 Y275.7,0.10292167164539034,"[5.610847064472359, 5.854043141711342, 5.613489512895421, 5.574143420655295, 5.728325015745639]",2.2847790718078613,2025-01-27_12-24-28
V,A,68,5.121420687572785,True,1,139.82179194221848,0.81156224,1454.3,275.7,X1454.3 Y275.7,0.0843334345834397,"[5.172368638640432, 5.153296832130872, 5.27088548086743, 5.055942725296529, 5.03923717117323]",2.232279062271118,2025-01-27_12-24-31
V,A,69,5.312854790924837,True,1,140.31611609368406,0.8473356,1462.3,275.7,X1462.3 Y275.7,0.015912708622576762,"[5.296055954650475, 5.310333280322659, 5.318407158913249, 5.276831622916099, 5.318737467789521]",2.447145462036133,2025-01-27_12-24-33
V,A,70,5.772517430830508,True,1,144.11855562824715,0.8420182,1470.3,275.7,X1470.3 Y275.7,0.06285266800629047,"[5.795789952899427, 5.765801227814693, 5.701850970399472, 5.788882653944734, 5.629570095605723]",1.9742023944854736,2025-01-27_12-24-35
V,A,71,5.599575047221426,True,1,139.91521439585162,0.83037186,1478.3,275.7,X1478.3 Y275.7,0.013228011497041087,"[5.60893182766323, 5.596968710864196, 5.584651793870354, 5.571884771079667, 5.602475427928314]",2.094043493270874,2025-01-27_12-24-37
V,A,72,5.560831816168848,True,1,137.44649394271255,0.8655509,1486.3,275.7,X1486.3 Y275.7,0.005792193091625564,"[5.557552427198567, 5.550208676294406, 5.563816293151292, 5.550798307891864, 5.563035833492639]",2.096867084503174,2025-01-27_12-24-39
V,A,73,5.664524401041949,True,1,136.79535922324274,0.8533426,1494.3,275.7,X1494.3 Y275.7,0.02894047827985628,"[5.71746200327291, 5.696777788367567, 5.671875421726001, 5.6535006491018605, 5.637065282413153]",2.2207717895507812,2025-01-27_12-24-42
V,A,74,5.59630516734944,True,1,134.08780039390817,0.8105426,1502.3,275.7,X1502.3 Y275.7,0.016021628617217527,"[5.583172333953734, 5.626818747150482, 5.618182963098762, 5.599867588115298, 5.593455290030272]",2.4399831295013428,2025-01-27_12-24-44
V,A,75,5.501969149662526,True,1,131.1564364734501,0.9020099,1510.3,275.7,X1510.3 Y275.7,0.019933421220511234,"[5.526407536787411, 5.490410721931915, 5.5106400844583, 5.4669561004392735, 5.4989258478011225]",2.601077079772949,2025-01-27_12-24-47
V,A,76,5.3648653538935935,True,1,127.76800842044784,0.8453075,1518.3,275.7,X1518.3 Y275.7,0.01493953426259911,"[5.3568205613944, 5.367488082270403, 5.39831158629317, 5.360481720050422, 5.378375079523]",2.367765188217163,2025-01-27_12-24-49
V,A,77,5.461245020182993,True,1,127.19776425504052,0.8462591,1526.3,275.7,X1526.3 Y275.7,0.036728585225805854,"[5.504026448071181, 5.450448653261259, 5.524388543558507, 5.465937831902212, 5.422168311754572]",2.1799392700195312,2025-01-27_12-24-51
V,A,78,5.3429922303640325,True,1,124.17982866904964,0.8448393,1534.3,275.7,X1534.3 Y275.7,0.016511903847918258,"[5.3420769211715236, 5.343144426231288, 5.331334144758033, 5.3785640655081135, 5.359681463997592]",2.3409197330474854,2025-01-27_12-24-53
V,A,79,5.391996727734376,True,1,123.13319290166737,0.8681943,1542.3,275.7,X1542.3 Y275.7,0.006090670292941141,"[5.393797688744431, 5.381156077314908, 5.3918370820829695, 5.379296881355636, 5.391918703766114]",2.375897169113159,2025-01-27_12-24-56
V,A,80,5.297757222541082,True,1,120.50824003434536,0.851423,1550.3,275.7,X1550.3 Y275.7,0.00787310788228265,"[5.297104293919861, 5.2985929275029395, 5.30115027940125, 5.287278718537702, 5.280243732986648]",2.418179512023926,2025-01-27_12-24-58
V,A,81,5.35260201774955,True,1,119.60180643499775,0.88393986,1558.3,275.7,X1558.3 Y275.7,0.016584385960531547,"[5.349456688556488, 5.350856085162085, 5.380937450443318, 5.388313687963614, 5.3532974883306625]",2.236682176589966,2025-01-27_12-25-00
V,A,82,5.289146609563113,True,1,117.4238864799128,0.8417856,1566.3,275.7,X1566.3 Y275.7,0.029769753734845042,"[5.2770867800161, 5.255632286813769, 5.31100369673201, 5.293606906571136, 5.343043799945539]",2.0970137119293213,2025-01-27_12-25-03
V,A,83,5.250003199347187,True,1,115.54839719384466,0.868676,1574.3,275.7,X1574.3 Y275.7,0.008692622127821707,"[5.251805831486489, 5.239657158547894, 5.250713606120515, 5.251457340515941, 5.229865573927959]",2.449092149734497,2025-01-27_12-25-05
V,A,84,5.150683132108311,True,1,113.0722989034248,0.8551071,1582.3,275.7,X1582.3 Y275.7,0.046075429351180544,"[5.167345011680115, 5.15694897032514, 5.146098007971119, 5.085730633082108, 5.0481934571844675]",2.6700358390808105,2025-01-27_12-25-08
V,A,85,5.307674715798466,True,1,113.40334293654222,0.8257404,1590.3,275.7,X1590.3 Y275.7,0.04007715285432451,"[5.31632540036002, 5.36000498015883, 5.313120360577977, 5.275178918759947, 5.241828812953871]",2.500267744064331,2025-01-27_12-25-10
V,A,86,5.250002881876022,True,1,111.4597795534381,0.8766318,1598.3,275.7,X1598.3 Y275.7,0.020079243042888304,"[5.245709237051044, 5.251048210424049, 5.242699026690113, 5.271910305119554, 5.296075157703302]",2.23234224319458,2025-01-27_12-25-12
V,A,87,5.4026161465603515,True,1,111.74129376271733,0.88361573,1606.3,275.7,X1606.3 Y275.7,0.029845578548154814,"[5.462005003602962, 5.415567534025227, 5.390649184511482, 5.392535712961621, 5.453046612962447]",1.988802194595337,2025-01-27_12-25-14
V,A,88,5.043430274657956,True,1,106.72313701350797,0.8732391,1614.3,275.7,X1614.3 Y275.7,0.11967322754742858,"[5.306032129848001, 5.2164357991625945, 5.059545567922587, 5.028924038675783, 4.994473599391809]",2.043550491333008,2025-01-27_12-25-16
V,A,89,5.129960964455107,True,1,106.40045856105115,0.8219521,1622.3,275.7,X1622.3 Y275.7,0.05290639957301569,"[5.152391155455081, 5.094052455358731, 5.212140222419602, 5.11491647915622, 5.229564461773771]",2.8880388736724854,2025-01-27_12-25-19
V,A,90,5.3597049020935845,True,1,107.53619398765483,0.85931474,1630.3,275.7,X1630.3 Y275.7,0.07405383895252221,"[5.483440851063995, 5.3719632424731385, 5.319518349136822, 5.264466170741356, 5.399748740025239]",1.996502161026001,2025-01-27_12-25-21
V,A,91,5.664686750346032,True,1,109.31391694698469,0.7347175,1638.3,275.7,X1638.3 Y275.7,0.10266096254144,"[5.688197872287712, 5.659393454633508, 5.675262213679413, 5.4965396738699015, 5.440820646762802]",2.0623180866241455,2025-01-27_12-25-23
V,A,92,5.726565272937699,True,1,108.7029014941604,0.87789327,1646.3,275.7,X1646.3 Y275.7,0.09627312460532021,"[5.711558639331076, 5.750571703521182, 5.743205484856085, 5.5622851399794655, 5.522046929248635]",2.7018067836761475,2025-01-27_12-25-26
V,A,93,5.5200921502398765,True,1,105.5547865265553,0.8798687,1654.3,275.7,X1654.3 Y275.7,0.0382765949206525,"[5.581516952787058, 5.536610120785873, 5.494194384278792, 5.46959172589585, 5.52908412012574]",2.472040891647339,2025-01-27_12-25-29
V,A,94,5.876753909660973,True,1,107.74176597195792,0.8231732,1662.3,275.7,X1662.3 Y275.7,0.09319218918760058,"[5.860490044543514, 5.886696767742746, 5.908554960750462, 5.7116224909629665, 5.6850909415546536]",1.9869062900543213,2025-01-27_12-25-31
V,A,95,5.5782473884287835,True,1,103.84313752643457,0.8219872,1670.3,275.7,X1670.3 Y275.7,0.013630522388674356,"[5.571082630509197, 5.6063621651663516, 5.583631050699979, 5.570595237069248, 5.593339618362449]",1.99076247215271,2025-01-27_12-25-33
V,A,96,5.734082355704209,True,1,104.17681482363876,0.86230403,1678.3,275.7,X1678.3 Y275.7,0.026929181284891548,"[5.671675162953043, 5.733354566653671, 5.741386553865215, 5.741828020148482, 5.706431989120979]",2.202418088912964,2025-01-27_12-25-35
V,A,97,5.509162798955571,True,1,101.04015637345391,0.7529212,1686.3,275.7,X1686.3 Y275.7,0.016311750489737764,"[5.4801305757954495, 5.507031295090714, 5.490399097470436, 5.513395796468649, 5.525911722697976]",2.368000030517578,2025-01-27_12-25-37
V,A,98,5.460013861124975,True,1,99.55286344007105,0.81486887,1694.3,275.7,X1694.3 Y275.7,0.054768678788990985,"[5.490989173463823, 5.530949240054473, 5.367980369236801, 5.439506629121077, 5.443926808677591]",2.029238224029541,2025-01-27_12-25-39
V,A,99,5.412698720036472,True,1,98.10030660249068,0.8313731,1702.3,275.7,X1702.3 Y275.7,0.06094181495909816,"[5.353386073900418, 5.437155196537066, 5.42429947125226, 5.411251908698586, 5.272036666225743]",3.301304340362549,2025-01-27_12-25-42
V,A,100,5.311401219744933,True,1,96.1978262892126,0.85577714,1710.3,275.7,X1710.3 Y275.7,0.05113420280482396,"[5.375968999612558, 5.323263595994567, 5.315951080582847, 5.234406650922485, 5.253037184600073]",2.61362886428833,2025-01-27_12-25-45
V,A,101,5.538698225453004,True,1,97.24376342740396,0.87090737,1718.3,275.7,X1718.3 Y275.7,0.02234550185420238,"[5.531356307916929, 5.541947720159734, 5.498269006497169, 5.552735868206364, 5.498811034286347]",2.0832314491271973,2025-01-27_12-25-47
V,A,102,5.59808759184242,True,1,96.78747064064109,0.84531224,1726.3,275.7,X1726.3 Y275.7,0.018663933931580876,"[5.635331522313723, 5.599402961274294, 5.59794256076034, 5.583973430007892, 5.623568313529665]",2.766940116882324,2025-01-27_12-25-50
V,A,103,5.655466751253634,True,1,96.33000796018925,0.8500113,1734.3,275.7,X1734.3 Y275.7,0.03390905629715336,"[5.6149823744984015, 5.578364872233758, 5.660029936017173, 5.668823068208597, 5.654256274831985]",2.0343716144561768,2025-01-27_12-25-52
V,A,104,5.597586023245535,True,1,94.89743811718033,0.799084,1742.3,275.7,X1742.3 Y275.7,0.046965603191658586,"[5.500708990069066, 5.583502970596157, 5.620164076332801, 5.606824106122596, 5.522843484416286]",2.5296943187713623,2025-01-27_12-25-55
V,A,105,5.503276985249846,True,1,93.19136917282717,0.763143,1750.3,275.7,X1750.3 Y275.7,0.04109979260565199,"[5.490997691594188, 5.499954650026642, 5.5763783548060974, 5.508461798684321, 5.588731642666781]",2.677504062652588,2025-01-27_12-25-57
V,A,106,5.5358603675193,True,1,92.56916879987322,0.86884534,1758.3,275.7,X1758.3 Y275.7,0.017851910110119804,"[5.496582531972096, 5.539603122011039, 5.532560259434454, 5.510951050605449, 5.542869083208755]",2.246217727661133,2025-01-27_12-25-59
V,A,107,5.487876835747997,True,1,91.29911479391752,0.85309845,1766.3,275.7,X1766.3 Y275.7,0.0970934844155275,"[5.4900305951364725, 5.4900126035167975, 5.51412519180577, 5.335890770255178, 5.273717352964389]",2.467113971710205,2025-01-27_12-26-02
V,A,108,5.32616160575986,True,1,89.0962291081374,0.7890482,1774.3,275.7,X1774.3 Y275.7,0.00174816648218723,"[5.327911665605182, 5.3244153326408075]",2.4585936069488525,2025-01-27_12-26-04
V,A,109,5.263143960583666,True,1,87.74897933022666,0.7710742,1782.3,275.7,X1782.3 Y275.7,0.014790331377236721,"[5.229474549611628, 5.243828551274807, 5.265297571268118, 5.262847156737212, 5.267531972781338]",2.649691343307495,2025-01-27_12-26-07
V,A,110,5.261780384976225,True,1,86.92598539307036,0.77333516,1790.3,275.7,X1790.3 Y275.7,0.045970937444011796,"[5.2960759372689035, 5.273319304414133, 5.245887965750193, 5.357298108762464, 5.224078891838748]",2.6326348781585693,2025-01-27_12-26-10
V,A,111,5.4382904255679545,True,1,87.57006121712249,0.8439215,1798.3,275.7,X1798.3 Y275.7,0.07420331519228346,"[5.581375079398875, 5.444054212733751, 5.409589340643159]",2.9979910850524902,2025-01-27_12-26-13
V,A,112,5.645433909733781,True,1,88.41179775562358,0.8208121,1806.3,275.7,X1806.3 Y275.7,0.012199452466420686,"[5.645926179436225, 5.64763926538344, 5.649284292026981, 5.633299445434303, 5.617001237789724]",2.5113673210144043,2025-01-27_12-26-15
V,A,113,5.561354569593465,True,1,86.96896020768419,0.7258837,1814.3,275.7,X1814.3 Y275.7,0.043611595835897694,"[5.576639972168877, 5.558963269575498, 5.476562805392368]",4.512452840805054,2025-01-27_12-26-20
V,A,114,5.295205538986213,True,1,84.10526305287678,0.7478782,1822.3,275.7,X1822.3 Y275.7,0.061697301183617756,"[5.2733456264532395, 5.1653373740197654, 5.3319584305106345, 5.327790304691891, 5.239720755659033]",3.1692826747894287,2025-01-27_12-26-23
V,A,115,5.42191492087106,True,1,84.36052173927888,0.7630008,1830.3,275.7,X1830.3 Y275.7,0.06158515785611809,"[5.289216055900902, 5.443587616993811, 5.446463662182106, 5.403548313488284, 5.337683885781414]",5.169984340667725,2025-01-27_12-26-28
V,A,116,5.386340897850356,True,1,83.34619931921108,0.8382493,1838.3,275.7,X1838.3 Y275.7,0.040054961983580044,"[5.295718407329261, 5.399459046055297, 5.379372196854749, 5.405686158409916, 5.351515644109651]",3.5318334102630615,2025-01-27_12-26-32
V,A,117,5.489041509639853,True,1,83.41316803513133,0.809093,1846.3,275.7,X1846.3 Y275.7,0.057203807431258205,"[5.369615789630748, 5.423316054300766, 5.528341734950935, 5.504080411563452, 5.475256463486615]",2.173633098602295,2025-01-27_12-26-34
V,A,118,5.343570803284876,True,1,81.59132122350907,0.7993894,1854.3,275.7,X1854.3 Y275.7,0.021409226347035463,"[5.296560883688334, 5.3212820594528285, 5.338258435627773, 5.351402195339273, 5.3544979480637505]",4.254681348800659,2025-01-27_12-26-38
V,A,119,5.532361179016,True,1,82.31803339211072,0.8563442,1862.3,275.7,X1862.3 Y275.7,0.06079296075258665,"[5.540530012349709, 5.5488037805974715, 5.61532382648118, 5.435936187129657, 5.485244456051415]",2.1606390476226807,2025-01-27_12-26-40
V,A,120,5.333953150375433,True,1,80.1437694007255,0.73152524,1870.3,275.7,X1870.3 Y275.7,0.028650214409705856,"[5.335929827468956, 5.352272215127348, 5.270814741042497, 5.305636911718585, 5.333567012515382]",3.622567892074585,2025-01-27_12-26-44
V,A,121,5.505154172350711,True,1,80.74271832012626,0.78332645,1878.3,275.7,X1878.3 Y275.7,0.04102496964450404,"[5.42735322548562, 5.477390735489624, 5.493459808121506, 5.524815526991089, 5.546419033134201]",3.290102243423462,2025-01-27_12-26-47
