wire_number,mu_A,mu_B,n_A,n_B
195,6.131249304134042,6.009578788814722,5,5
196,6.158618440035355,5.903466158923136,5,5
197,6.171494004062003,5.760740133463103,5,5
198,6.262488255423374,5.8828927866203085,5,5
199,5.924753467454152,5.918931823937891,5,5
200,6.026495635878543,5.950922408927887,5,5
201,6.1382838817718515,5.7944744337046785,5,5
202,5.989297090370029,5.956922887381111,5,5
203,6.216373314010423,5.730896406867686,5,5
204,6.2536899156227825,5.836521316790777,5,5
205,6.0380955726500956,5.896003873297396,5,5
206,6.0665397612985075,6.01745162411583,5,5
207,6.00541187795613,5.761435745830412,5,5
208,6.193641507364315,5.842434731215307,5,5
209,5.994782182008312,5.827444245910139,5,5
210,6.132210278042194,5.854867690337797,5,5
211,5.964214593167868,5.845869573660154,5,5
212,5.979894770591403,5.817332649815894,5,5
213,6.152768806343018,5.814022862623819,5,5
214,6.001345539310518,5.903303138082408,5,5
215,6.109528846493759,5.878086554780378,5,5
216,6.248413166540078,5.8583255579239735,5,5
217,6.316862917810106,5.929365074434108,5,5
218,5.976586386275833,5.803048129947513,5,5
219,5.965221388548456,5.935295591319186,5,5
220,5.979875072457623,5.783113236638596,5,5
221,5.761089527543521,5.885811484569621,5,5
222,5.99884379878494,5.8486564193341986,5,5
223,6.155645959405431,5.855873872070282,5,5
224,5.805003779713668,5.953909737906263,5,5
225,5.967215600617346,5.821891302759846,5,5
226,5.938662875710378,5.894806468697881,5,5
227,5.987208024270729,5.871376935579961,5,5
228,5.877039981339076,5.97891465297381,5,5
229,5.887675572458262,5.810997245361363,5,5
230,6.191802423820908,5.902702021853342,5,5
231,5.828654383115161,5.948186885755022,5,5
232,6.133567441035112,5.775681883486327,5,5
233,5.991800611237195,5.950199453609196,5,5
234,6.01093490664418,5.7455623100349795,5,5
235,6.034096548484291,5.859249682663345,5,5
236,5.94488122317597,5.782444152122209,5,5
237,5.908663704380136,5.864876694409287,5,5
238,6.053466227039385,5.861104210961253,5,5
239,6.069910278477646,5.932529307622987,5,5
240,6.030011795351198,5.765970215372304,5,5
241,6.096137809715044,5.9876201450701325,5,5
242,6.044923757677797,5.693553661321735,5,5
243,6.257460478705394,5.905364757570248,5,5
