wire_number,json_A,json_B,summary_A,summary_B,diff_A,diff_B
228,6.21,5.92,,5.979849265220566,,0.05984926522056622
229,6.05,5.88,,5.522691838017411,,-0.35730816198258886
230,6.41,5.82,,6.115676944964836,,0.29567694496483554
231,5.91,5.96,,6.090432391555221,,0.13043239155522102
232,6.21,5.77,,5.508633079570156,,-0.2613669204298432
233,6.08,5.79,,6.053999267903895,,0.2639992679038947
234,6.36,5.8,,5.276872507690044,,-0.523127492309956
235,5.91,5.74,,6.397288108564776,,0.6572881085647762
236,6.03,5.88,,6.153060329472163,,0.2730603294721634
237,5.91,5.89,,5.65419145667353,,-0.2358085433264696
238,5.91,5.59,,6.23576040107489,,0.6457604010748899
239,6.36,5.85,,5.426126047888261,,-0.4238739521117383
240,5.92,5.62,,5.473794023216419,,-0.14620597678358127
241,5.71,5.76,,5.369742588698856,,-0.39025741130114344
242,5.7,5.76,,5.431166807039488,,-0.32883319296051194
243,5.92,6.19,,5.166744697596328,,-1.0232553024036726
244,5.77,6.08,,5.958709621059376,,-0.12129037894062389
245,5.82,6.05,,5.419359576823175,,-0.6306404231768248
246,5.73,5.77,,5.276873625754238,,-0.49312637424576167
247,6.06,5.82,,6.399642096346071,,0.5796420963460704
248,5.99,5.71,,5.276873625754238,,-0.43312637424576206
249,6.03,5.88,,5.332882186659687,,-0.5471178133403125
250,5.74,5.99,,5.581511342022112,,-0.40848865797788836
251,5.91,6.16,,5.276872507690044,,-0.8831274923099564
252,5.83,5.94,,5.25878880518699,,-0.6812111948130104
253,5.85,5.86,,5.48403603667629,,-0.3759639633237102
254,5.76,5.89,,5.492506877741877,,-0.3974931222581226
255,5.76,5.88,,5.48095103268034,,-0.39904896731965955
256,5.92,5.82,,5.545118362227648,,-0.27488163777235197
257,5.91,5.58,,5.617684191344206,,0.037684191344205864
258,6.05,5.86,,5.773825365395827,,-0.0861746346041734
259,6.08,5.64,,5.440496961985731,,-0.19950303801426905
260,6.17,5.92,,5.483458173415928,,-0.43654182658407237
261,6.19,5.91,,5.486093568215476,,-0.42390643178452425
262,5.91,5.92,,6.118194038742772,,0.19819403874277164
263,6.03,5.76,,5.484039456076135,,-0.2759605439238646
264,6.03,5.68,,4.56434151302649,,-1.1156584869735093
265,6.19,5.8,,5.801324370682212,,0.0013243706822123613
266,5.89,5.76,,6.08066963870129,,0.3206696387012906
267,5.76,6.0,,5.276969779717961,,-0.7230302202820393
268,6.13,5.76,,5.783673469580623,,0.023673469580622886
269,5.89,5.76,,5.276872507690044,,-0.483127492309956
270,6.21,5.82,,6.0453415653189895,,0.2253415653189892
271,5.85,5.74,,5.230594881149073,,-0.5094051188509274
272,6.14,5.99,,6.110989621701224,,0.12098962170122363
273,5.97,5.99,,5.361129196076501,,-0.6288708039234994
274,5.96,5.77,,5.378510764277411,,-0.391489235722589
275,5.97,5.59,,5.592213845597626,,0.002213845597625941
276,5.97,5.74,,6.047688540927727,,0.30768854092772635
277,6.35,5.79,,5.373759648739159,,-0.416240351260841
278,5.77,5.89,,5.738766040746579,,-0.1512339592534211
279,5.97,5.59,,5.711254198965608,,0.12125419896560796
280,5.96,5.59,,5.690619578251509,,0.10061957825150891
281,6.03,5.79,,5.857532561001186,,0.06753256100118588
282,6.06,5.64,,5.39685890725394,,-0.24314109274605933
283,5.88,5.71,,6.011720209604808,,0.3017202096048077
284,5.89,5.86,,5.5815228408757145,,-0.27847715912428583
285,5.99,5.74,,5.843616003936314,,0.1036160039363141
286,5.86,5.8,,5.721239743847558,,-0.07876025615244142
287,5.74,5.97,,4.942789687915671,,-1.0272103120843283
288,5.73,5.74,,6.171444690471078,,0.4314446904710776
289,6.11,6.08,,5.228671533608452,,-0.8513284663915481
290,6.0,5.83,,5.484039456076135,,-0.3459605439238649
291,5.71,6.0,,4.590472609559838,,-1.4095273904401617
292,5.82,5.83,,4.529093662789378,,-1.3009063372106224
293,5.91,6.16,,6.061818306743261,,-0.09818169325673942
294,5.85,6.11,,6.594226383493428,,0.4842263834934277
295,5.97,5.86,,6.138150464247851,,0.27815046424785095
296,5.89,5.82,,6.125813478237464,,0.3058134782374635
297,5.85,5.79,,5.567212495382624,,-0.22278750461737573
298,6.03,5.4,,5.991451101507906,,0.5914511015079054
299,6.05,5.71,,5.696420597712755,,-0.013579402287245301
