wire_number,mu_A,mu_B,n_A,n_B
464,6.054784374282918,5.429853295498849,7,8
465,5.9512906009222,5.427080543868664,7,8
466,5.743134729801786,5.528853591430497,7,8
467,6.035099939173328,5.614394842777166,7,8
468,5.823139568120001,5.419665371787584,7,8
469,5.854214679654772,5.556743723145056,7,8
470,5.939265294474906,5.50527104548034,7,8
471,5.830041594048955,5.565904877547029,7,8
472,6.109616062235926,5.422516219794589,7,8
473,5.780488322881881,5.454800289988654,7,8
474,5.8838716183163635,5.417422376925933,7,8
475,5.803437367522654,5.3388614541822585,7,8
476,5.716189976591549,5.38420317255455,7,8
477,5.823738718868431,5.506762481633162,7,8
478,5.766912203023273,5.547931163601028,7,8
479,5.789825041083601,5.454031368149451,7,8
480,5.6846200226649355,5.624229919665296,7,8
481,5.637481272397056,5.658731404176543,7,8
482,5.97344240874923,5.575292916967605,7,8
483,5.6111524229989955,5.326624843947364,7,8
484,5.515970348340878,5.606762997569296,7,8
485,5.636101275466797,5.4816893801794535,7,8
486,5.781714131672006,5.467882434121272,7,8
